189.26	-0.000
189.72	-0.301
190.19	-0.461
190.65	-0.000
191.12	-0.000
191.58	-0.574
192.05	-0.000
192.51	-0.000
192.98	-0.000
193.44	-0.364
193.91	-0.352
194.37	-0.000
194.84	-0.000
195.30	-0.359
195.76	-0.000
196.23	-0.000
196.69	-0.250
197.16	-0.083
197.62	-0.000
198.09	-0.000
198.55	-0.000
199.02	-0.677
199.48	0.390
199.94	-0.000
200.41	-0.125
200.87	0.023
201.34	0.281
201.80	-0.364
202.27	-0.000
202.73	-0.398
203.20	-0.829
203.66	-0.363
204.12	0.929
204.59	0.462
205.05	0.845
205.52	-0.000
205.98	-0.320
206.44	-0.176
206.91	0.544
207.37	-0.000
207.84	0.954
208.30	0.398
208.77	-0.136
209.23	0.135
209.69	0.084
210.16	-0.000
210.62	-0.452
211.09	1.431
211.55	-0.000
212.01	-0.000
212.48	-0.000
212.94	-0.241
213.40	-0.000
213.87	-0.732
214.33	-0.792
214.80	-0.000
215.26	-0.000
215.72	-0.602
216.19	-0.000
216.65	-0.000
217.12	-0.000
217.58	-0.426
218.04	-0.760
218.51	-0.000
218.97	-0.000
219.43	-0.130
219.90	-0.813
220.36	-0.000
220.82	-0.000
221.29	-0.000
221.75	0.368
222.22	0.271
222.68	0.131
223.14	-0.000
223.61	-0.000
224.07	-0.000
224.53	-0.000
225.00	-0.602
225.46	-0.000
225.92	-0.155
226.39	-0.329
226.85	-0.274
227.31	-0.490
227.78	-0.000
228.24	-1.130
228.70	0.117
229.17	0.092
229.63	0.250
230.09	0.439
230.56	1.031
231.02	0.467
231.48	0.201
231.94	0.112
232.41	-0.410
232.87	-0.505
233.33	-0.000
233.80	-0.436
234.26	-0.000
234.72	-0.000
235.19	-0.419
235.65	-0.354
236.11	0.477
236.58	-0.564
237.04	-0.000
237.50	-0.442
237.96	-0.000
238.43	-0.377
238.89	-0.118
239.35	0.368
239.82	1.041
240.28	-0.000
240.74	-1.033
241.20	-0.778
241.67	0.362
242.13	0.164
242.59	0.052
243.05	0.317
243.52	-0.000
243.98	0.266
244.44	-0.088
244.90	-0.043
245.37	-0.000
245.83	-0.000
246.29	-0.637
246.76	-0.213
247.22	0.155
247.68	0.035
248.14	-0.192
248.61	-0.291
249.07	1.431
249.53	-0.000
249.99	-0.000
250.45	0.450
250.92	-0.000
251.38	-0.720
251.84	0.301
252.30	-0.000
252.77	0.173
253.23	0.105
253.69	0.172
254.15	1.230
254.62	0.151
255.08	-0.000
255.54	-0.000
256.00	-0.000
256.46	0.222
256.93	-0.000
257.39	-0.000
257.85	-0.000
258.31	-0.000
258.77	-0.000
259.24	0.115
259.70	0.455
260.16	-0.000
260.62	-0.011
261.08	-0.263
261.55	-0.398
262.01	-0.845
262.47	-0.000
262.93	0.426
263.39	-0.000
263.86	-0.058
264.32	-0.000
264.78	-0.234
265.24	-0.000
265.70	0.663
266.16	0.243
266.63	-0.000
267.09	-0.584
267.55	-0.301
268.01	-0.000
268.47	-0.000
268.93	-0.000
269.40	-0.398
269.86	0.014
270.32	0.165
270.78	-0.778
271.24	-0.000
271.70	-0.000
272.16	0.071
272.63	0.160
273.09	0.067
273.55	0.556
274.01	-0.000
274.47	-1.477
274.93	-0.000
275.39	0.352
275.86	0.043
276.32	-0.077
276.78	0.107
277.24	-0.000
277.70	-0.000
278.16	-0.000
278.62	0.553
279.08	-0.000
279.55	-0.000
280.01	1.014
280.47	1.591
280.93	0.921
281.39	0.374
281.85	-0.301
282.31	-0.553
282.77	-0.000
283.23	-0.339
283.70	-0.669
284.16	-0.398
284.62	0.215
285.08	0.328
285.54	-0.000
286.00	-0.245
286.46	-0.393
286.92	0.556
287.38	0.129
287.84	-0.000
288.30	-0.000
288.76	-0.137
289.23	-0.189
289.69	-0.043
290.15	0.137
290.61	0.137
291.07	0.190
291.53	0.075
291.99	-0.082
292.45	0.320
292.91	-0.352
293.37	-0.301
293.83	-0.000
294.29	-0.187
294.75	-0.461
295.21	0.252
295.67	0.013
296.13	-0.000
296.59	-0.243
297.06	0.176
297.52	-0.301
297.98	0.253
298.44	0.185
