189.26	0.000
189.72	155.000
190.19	255.556
190.65	-63.158
191.12	36.364
191.58	275.000
192.05	-100.000
192.51	-20.000
192.98	-200.000
193.44	81.250
193.91	125.000
194.37	-700.000
194.84	0.000
195.30	300.000
195.76	-100.000
196.23	50.000
196.69	83.333
197.16	94.737
197.62	-90.000
198.09	-41.667
198.55	0.000
199.02	475.000
199.48	18.519
199.94	134.286
200.41	166.667
200.87	39.474
201.34	4.762
201.80	206.250
202.27	37.500
202.73	168.182
203.20	600.000
203.66	346.154
204.12	52.941
204.59	93.103
205.05	100.000
205.52	262.500
205.98	127.273
206.44	159.091
206.91	25.714
207.37	-25.000
207.84	38.889
208.30	16.000
208.77	157.895
209.23	40.000
209.69	-11.765
210.16	0.000
210.62	216.667
211.09	33.333
211.55	4.545
212.01	-111.111
212.48	-155.556
212.94	160.000
213.40	-180.000
213.87	460.000
214.33	380.000
214.80	30.769
215.26	-110.000
215.72	440.000
216.19	-5.263
216.65	19.048
217.12	-100.000
217.58	383.333
218.04	400.000
218.51	-60.000
218.97	-33.333
219.43	127.500
219.90	650.000
220.36	-750.000
220.82	350.000
221.29	-320.000
221.75	28.571
222.22	75.000
222.68	47.826
223.14	-150.000
223.61	-1800.000
224.07	-207.143
224.53	-2100.000
225.00	320.000
225.46	-53.333
225.92	145.714
226.39	153.333
226.85	152.000
227.31	172.727
227.78	55.556
228.24	1000.000
228.70	86.275
229.17	51.064
229.63	-6.250
230.09	57.576
230.56	13.953
231.02	17.073
231.48	64.815
231.94	4.545
232.41	171.429
232.87	100.000
233.33	42.857
233.80	254.545
234.26	-325.000
234.72	-20.000
235.19	229.167
235.65	217.391
236.11	14.286
236.58	533.333
237.04	-140.000
237.50	176.923
237.96	-2500.000
238.43	166.667
238.89	231.250
239.35	-185.714
239.82	-9.091
240.28	-8.333
240.74	640.000
241.20	383.333
241.67	30.435
242.13	87.037
242.59	88.732
243.05	55.556
243.52	-7.692
243.98	20.833
244.44	61.290
244.90	50.746
245.37	-56.522
245.83	-620.000
246.29	400.000
246.76	252.632
247.22	280.000
247.68	153.846
248.14	166.667
248.61	190.476
249.07	7.407
249.53	0.000
249.99	-275.000
250.45	53.226
250.92	48.387
251.38	475.000
251.84	32.143
252.30	-35.714
252.77	57.812
253.23	66.667
253.69	71.429
254.15	52.941
254.62	76.471
255.08	-500.000
255.54	-37.500
256.00	80.000
256.46	70.000
256.93	-450.000
257.39	-61.538
257.85	22.222
258.31	-76.923
258.77	-700.000
259.24	46.512
259.70	40.351
260.16	-62.500
260.62	128.947
261.08	144.444
261.55	100.000
262.01	566.667
262.47	-44.444
262.93	47.500
263.39	0.000
263.86	176.190
264.32	-400.000
264.78	157.143
265.24	-90.909
265.70	-4.348
266.16	47.619
266.63	-23.529
267.09	50.000
267.55	52.632
268.01	700.000
268.47	250.000
268.93	-214.286
269.40	312.500
269.86	65.625
270.32	60.526
270.78	550.000
271.24	27.778
271.70	34.615
272.16	57.576
272.63	30.769
273.09	128.571
273.55	100.000
274.01	25.926
274.47	3100.000
274.93	-300.000
275.39	222.222
275.86	128.571
276.32	100.000
276.78	56.250
277.24	58.621
277.70	5.263
278.16	-50.000
278.62	40.000
279.08	-92.857
279.55	-62.500
280.01	25.806
280.47	35.897
280.93	52.000
281.39	34.615
281.85	-100.000
282.31	14.286
282.77	-0.000
283.23	236.364
283.70	250.000
284.16	320.000
284.62	70.732
285.08	18.367
285.54	-600.000
286.00	121.622
286.46	236.842
286.92	-83.333
287.38	40.000
287.84	225.000
288.30	-950.000
288.76	119.565
289.23	140.909
289.69	113.793
290.15	72.973
290.61	78.378
291.07	72.581
291.53	98.246
291.99	104.167
292.45	13.043
292.91	575.000
293.37	533.333
293.83	-200.000
294.29	153.846
294.75	400.000
295.21	104.000
295.67	48.571
296.13	-500.000
296.59	100.000
297.06	133.333
297.52	100.000
297.98	50.000
298.44	76.389
298.90	58.824
299.36	140.625
299.82	124.324
300.28	80.435
300.74	58.824
301.20	54.545
301.66	-115.385
302.12	56.250
302.58	107.407
303.04	39.130
303.50	2100.000
303.96	3600.000
304.42	44.444
304.88	93.750
305.34	46.667
305.80	44.068
306.26	68.056
306.72	58.824
307.18	0.000
307.64	114.286
308.10	160.870
308.56	147.619
309.02	131.579
309.48	59.259
309.94	75.000
310.40	44.000
310.86	50.000
311.32	61.111
311.78	78.000
312.24	58.333
312.70	240.000
313.16	6.897
313.62	33.333
314.08	67.391
314.54	-7.143
315.00	-72.727
315.46	67.742
315.91	56.667
316.37	65.714
316.83	59.091
317.29	8.333
317.75	181.818
318.21	50.000
318.67	79.310
319.13	51.852
319.59	55.738
320.05	62.500
320.51	55.882
320.97	320.000
321.43	166.667
321.89	-25.000
322.35	0.000
322.81	-33.333
323.27	79.412
323.72	79.412
324.18	16.667
324.64	-142.857
325.10	-140.000
325.56	37.931
326.02	87.500
326.48	-220.000
326.94	62.500
327.40	-25.000
327.86	-23.529
328.32	64.865
328.78	400.000
329.23	76.190
329.69	91.111
330.15	75.000
330.61	-500.000
331.07	73.810
331.53	55.172
331.99	-47.059
332.45	42.105
332.91	8.696
333.36	400.000
333.82	23.810
334.28	56.522
334.74	53.191
335.20	39.130
335.66	-20.000
336.12	-4.762
336.58	57.500
337.03	91.304
337.49	102.326
337.95	56.250
338.41	200.000
338.87	400.000
339.33	91.304
339.79	112.500
340.24	200.000
340.70	110.526
341.16	23.810
341.62	500.000
342.08	-92.857
342.54	29.412
342.99	71.111
343.45	76.786
343.91	44.000
344.37	-44.444
344.83	29.167
345.29	83.333
345.74	500.000
346.20	-57.143
346.66	21.429
347.12	48.000
347.58	-400.000
348.04	-9.091
348.49	80.000
348.95	90.141
349.41	300.000
349.87	-125.000
350.33	-20.000
350.78	68.333
351.24	75.000
351.70	90.000
352.16	59.322
352.62	-23.810
353.07	200.000
353.53	-18.182
353.99	238.462
354.45	76.000
354.91	71.429
355.36	160.000
355.82	125.000
356.28	93.103
356.74	-200.000
357.19	45.833
357.65	-1100.000
358.11	0.000
358.57	69.767
359.03	-63.636
359.48	340.000
359.94	141.509
360.40	285.714
360.86	76.190
361.31	62.745
361.77	55.172
362.23	57.143
362.69	77.358
363.14	64.706
363.60	92.857
364.06	76.563
364.52	55.385
364.97	54.000
365.43	60.684
365.89	69.697
366.34	67.059
366.80	69.630
367.26	76.510
367.72	80.723
368.17	83.041
368.63	71.765
369.09	55.970
369.55	64.324
370.00	68.391
370.46	67.380
370.92	75.688
371.37	71.600
371.83	71.429
372.29	74.930
372.75	79.552
373.20	77.465
373.66	81.593
374.12	79.052
374.57	78.664
375.03	85.714
375.49	80.507
375.94	80.663
376.40	82.665
376.86	81.876
377.31	80.712
377.77	79.248
378.23	84.457
378.68	81.266
379.14	80.818
379.60	83.863
380.06	82.670
380.51	82.456
380.97	78.873
381.43	85.135
381.88	84.171
382.34	88.596
382.79	87.119
383.25	87.558
383.71	86.131
384.16	86.635
384.62	88.577
385.08	87.953
385.53	88.390
385.99	87.450
386.45	88.760
386.90	88.474
387.36	88.950
387.82	88.667
388.27	89.254
388.73	88.641
389.18	88.848
389.64	91.242
390.10	90.453
390.55	90.284
391.01	89.730
391.47	90.249
391.92	90.849
392.38	89.710
392.83	91.283
393.29	91.530
393.75	89.231
394.20	91.735
394.66	91.870
395.11	90.825
395.57	90.847
396.03	91.649
396.48	91.568
396.94	91.170
397.39	92.278
397.85	92.812
398.31	92.762
398.76	91.435
399.22	92.258
399.67	92.450
400.13	91.793
400.58	91.532
401.04	91.837
401.50	90.885
401.95	92.866
402.41	92.160
402.86	92.461
403.32	92.723
403.77	92.364
404.23	92.614
404.69	92.294
405.14	93.855
405.60	94.148
406.05	93.494
406.51	92.208
406.96	92.959
407.42	93.991
407.87	93.082
408.33	93.788
408.78	92.807
409.24	94.033
409.69	93.747
410.15	94.222
410.61	93.882
411.06	93.662
411.52	93.912
411.97	92.868
412.43	93.032
412.88	93.495
413.34	94.163
413.79	94.345
414.25	93.698
414.70	93.423
415.16	94.074
415.61	94.201
416.07	93.578
416.52	93.112
416.98	94.305
417.43	94.581
417.89	94.157
418.34	94.485
418.80	94.144
419.25	93.335
419.71	94.116
420.16	93.931
420.62	93.422
421.07	94.927
421.53	94.590
421.98	94.134
422.43	94.691
422.89	94.049
423.34	94.433
423.80	94.932
424.25	94.118
424.71	94.824
425.16	94.611
425.62	94.973
426.07	94.163
426.53	95.088
426.98	94.506
427.43	94.628
427.89	93.564
428.34	94.544
428.80	93.790
429.25	95.120
429.71	94.972
430.16	94.606
430.62	95.219
431.07	94.816
431.52	94.718
431.98	95.057
432.43	95.898
432.89	95.277
433.34	94.889
433.79	94.900
434.25	95.287
434.70	95.241
435.16	94.764
435.61	95.262
436.07	94.619
436.52	94.911
436.97	94.671
437.43	94.804
437.88	94.780
438.34	95.253
438.79	94.285
439.24	95.554
439.70	95.524
440.15	95.981
440.60	95.122
441.06	96.114
441.51	95.671
441.97	95.536
442.42	95.028
442.87	94.688
443.33	95.716
443.78	95.399
444.23	95.115
444.69	95.200
445.14	95.030
445.60	94.950
446.05	95.502
446.50	94.918
446.96	95.226
447.41	94.920
447.86	95.277
448.32	95.714
448.77	95.778
449.22	96.716
449.68	95.740
450.13	96.060
450.58	96.128
451.04	96.073
451.49	96.300
451.94	96.046
452.40	96.140
452.85	96.564
453.30	95.566
453.76	96.148
454.21	96.237
454.66	96.050
455.12	95.983
455.57	95.990
456.02	96.859
456.47	95.495
456.93	96.123
457.38	96.012
457.83	95.918
458.29	96.894
458.74	96.680
459.19	96.327
459.64	96.305
460.10	95.525
460.55	96.019
461.00	95.815
461.46	95.500
461.91	96.163
462.36	96.629
462.81	96.767
463.27	96.605
463.72	96.820
464.17	96.543
464.63	96.820
465.08	96.183
465.53	95.832
465.98	96.478
466.44	96.297
466.89	96.577
467.34	96.525
467.79	96.549
468.25	96.607
468.70	96.497
